,Portfolio Annual,Gini,Sharpe Ratio,701 Weight,700 Weight,637 Weight,603 Weight,BIL Weight,XLU Weight,QQQ Weight,170 Weight,SHV Weight,127 Weight,704 Weight,XBI Weight,702 Weight,XLK Weight,SPY Weight,13 Weight
24,3.595391348091237,4.512351021423862,0.7967889313178299,0.07614965833584005,0.10220851396047967,0.029722181241295127,0.059632051182918804,0.12871696579889827,0.01993150487017366,0.0005715083900414611,0.02307247222363283,0.08380234897329018,0.10088983320760822,0.05767861269003617,0.0090199766408844,0.14583384777233493,0.07008839236338607,0.02579994492222908,0.06688218742695112
25,3.2466505275639213,5.4004112214403595,0.6011857976063529,0.13598227389991535,0.049387617064858405,0.11669051236899457,0.07972909056474842,0.06184523200888344,0.046261393155366475,0.03135154510236214,0.038529197779608136,0.07966499303092597,0.11277917512832185,0.07398746847248143,0.0794897749943075,0.06683448958073661,0.016127019435054308,0.001972270209522917,0.00936794720391243
26,3.4877600907056605,6.0065969197848466,0.580654926122559,0.13427033070729824,0.11427353378317494,0.040059306838726896,0.06023462063303831,0.11276377331999488,0.10445341894849242,0.02430595476624131,0.10601951264500832,0.007516720084806319,0.11132150423117361,0.05034307989966605,0.006982836477171963,0.07862092661295123,0.006980352141589406,0.010330976714870028,0.0315231521957962
27,3.2816390152920594,3.892416378766011,0.8430852961142912,0.13289014593551463,0.030062978967482154,0.0819540070502598,0.13529867214518354,0.08181051491948003,0.00431130206061714,0.0069219307119361435,0.019188661288100105,0.09573552308674169,0.080977905335633,0.08239397087328144,0.006593354696788299,0.10360909542366269,0.07075382520737147,0.00889062497791026,0.05860748732003754
28,3.679945232913795,5.7110712778382995,0.6443528812525507,0.06256917663802813,0.0985269231876645,0.09393077680405904,0.06131553061974924,0.09144831259639973,0.003070981761575042,0.00660565349027589,0.09322093990475712,0.046646088557598164,0.08312584728303467,0.06308522353707155,0.045813329490168975,0.11323062721535745,0.05306971892592409,0.025100579493582752,0.05924029049475356
29,3.02497292602788,3.867025037722141,0.78224808386804,0.0782148894741414,0.11948806993384674,0.0715859268106425,0.1355616067680009,0.0854741331844673,0.06380160901561466,0.008730798533333061,0.08802208857935086,0.025191579853068368,2.5783499194133536e-05,0.10292755549759675,0.029701066518869515,0.10321193484312413,0.033627568030144724,0.012748671840626976,0.041686717617978056
30,3.2500318542466378,4.922130375600195,0.6602896726095631,0.05676492698981811,0.08034866023647165,0.06824259162770394,0.10800090042288968,0.08120340417122307,0.08748815943291013,0.04075775482243748,0.10836692440211466,0.10965399751583144,0.05171155723613371,0.09505431266070669,0.02035279660944023,0.06095296440551406,0.0016288948683124082,0.001979259555619775,0.027492895042872886
31,3.397928669647121,4.660275307716132,0.7291261664350789,0.13087219374972034,0.0777067563880015,0.145232184170827,0.011935813722268065,0.09171633182164317,0.08153725019668455,0.03421910888498156,0.005759312984773807,0.10966877347463777,0.13774815638489246,0.024685051033289645,0.008993145262764518,0.07979262025829849,0.04189913078824664,0.011563748413604087,0.006670422465366319
32,3.925196685427812,4.858618456628211,0.8078832944935183,0.07582023082253195,0.07031000335161725,0.09816753383235022,0.10640957764265047,0.09262335525117743,0.016210070795632865,0.06220242172155721,0.10700614923909656,0.09088639304585731,0.01259966948216622,0.10581320152218844,0.016154055987517676,0.04254342356360905,0.07932727695553532,0.015507765214485143,0.008418871572027
33,3.453271015411241,4.92589185891003,0.7010448289003565,0.0494519634197646,0.11120722772282443,0.07767531284470731,0.09885891639333656,0.08703197596554355,0.053279526578267865,0.03521675017492544,0.07234058604886337,0.08673499197906359,0.07858899572741064,0.03193692058851191,0.013873798905142684,0.11137167101354711,0.009150276331652113,0.0059210791080901905,0.07736000719834865
34,3.971569141640985,5.20048826229718,0.7636915884291695,0.09181607902732691,0.012646584465203814,0.12541345217849326,0.11341606118905323,0.11356010595534892,0.008227473064966025,0.011157092109394992,0.11212352634740835,0.04557331543339881,0.043928520859589044,0.10243603043182949,0.004199544439445362,0.05522138107678756,0.10476932881061277,0.01047160062464549,0.045039903986495954
35,3.391661558858483,4.775813946789058,0.7101745580224733,0.050790430237387246,0.11232453141193854,0.006650978115717819,0.1235098112358258,0.12593478757999402,0.03624512013980449,0.036480997011014954,0.08803571752898032,0.1123890133590894,0.03238468858865374,0.06087270325541804,0.052814234159824135,0.08945443184233313,0.020693730815510715,0.034320056615916444,0.017098768102591234
36,3.4681612157027697,5.0893166690881335,0.6814591115479103,0.08064860653009957,0.049430067755804614,0.07172886105467019,0.12173960021245124,0.09482697455654687,0.016711435099151357,0.005709388621249384,0.07606201688785907,0.11626709239215316,0.09016791804874295,0.030655773568068583,0.009158112260359475,0.0956220876086623,0.029187927317560387,0.06296400157183162,0.049120136514789275
37,4.077144498602792,6.4815425855187545,0.6290392209583044,0.16293210990866255,0.05194016737048975,0.039718690561077144,0.011246871745421378,0.005861743499518255,0.03394161935797096,0.058927089194457556,0.13457130100452322,0.05963659435704207,0.09659165157590742,0.08666489352763242,0.007925468716508047,0.15991527552484808,0.04748853124559946,0.030345777987547996,0.01229221442279366
